Wind_speed,Power,Nacelle_ambient_temperature,Generator_bearing_temperature,Gear_oil_temperature,Ambient_temperature,Rotor_Speed,Nacelle_temperature,Generator_speed,Yaw_angle,Wind_direction,Gear_box_inlet_temperature,Bearing_temperature,Wheel_hub_temperature,Failure_status
4.91,2.51,40.0,97.31,67.33,16.25,50.0,57.27,1286.8,41.92,18.91,14.51,100.0,-15.52,No_failure
43.15625,1.26,-33.75,53.31,116.51124999999999,-14.18,31.09,15.530000000000012,651.9,130.53,91.78,27.183749999999996,41.88,-73.82,Failure
17.02,2.64,38.96,88.0,60.94,11.15,50.0,58.5,1603.68,9.83,47.58,16.31,70.0,11.75,No_failure
9.78,2.0,40.0,73.94,59.36,20.17,223.12,35.84,1116.83,4.39,22.41,16.14,89.26,-10.81,No_failure
11.32,3.42,18.95,82.94,84.23,8.86,164.75,35.33,1137.85,45.72,35.83,14.19,70.0,45.98,No_failure
43.15625,1.26,-31.75,47.68125000000001,108.84,-15.71,24.6,15.530000000000012,620.4012500000002,130.53,179.53,27.183749999999996,33.85,-84.73,Failure
5.96,2.66,2.85,70.48,69.12,-13.77,94.15,48.84,1797.04,30.9,27.84,15.16,70.0,11.68,No_failure
1.21,4.3,87.7,120.39124999999999,116.51124999999999,67.2875,387.71,73.53,2087.85,130.53,177.48,27.183749999999996,140.31,118.83,Failure
10.3,2.0,24.09,77.53,79.24,-18.82,291.67,37.97,1346.68,45.60892484,52.07,19.91,100.0,23.09,No_failure
13.12,3.34,40.0,83.81,75.31,-20.0,195.36,49.66,1693.36,36.31,40.74,13.74,100.0,26.96,No_failure
21.0,2.8,2.73,90.23,66.21,14.07,112.18,56.27,1464.63,11.09,10.55,16.78,70.0,-3.7,No_failure
17.55848958,2.91,12.63,93.29,66.95,40.0,214.94,30.56,1155.89,60.0,62.63,14.95,70.0,36.31,No_failure
15.02,2.5,25.8,92.37,81.65,-6.6,249.35,48.59,1532.13,4.51,36.11,15.28,100.0,23.41,No_failure
30.0,2.65,40.0,83.71,61.36,16.14,158.66,52.39,1025.47,13.02,26.21,17.5,70.0,36.58,No_failure
40.15,1.26,-40.22,56.42,115.8,-9.43,20.02,19.05,620.4012500000002,100.68,192.84124999999997,26.16,25.0,-57.67,Failure
0.71,4.3,83.92,120.39124999999999,102.03,67.2875,411.85125,74.64999999999999,2202.75125,88.97,181.44,27.183749999999996,144.99,111.99,Failure
15.37,3.15,40.0,81.99,90.0,40.0,62.6,30.0,1555.97,15.18,139.64,13.55,70.0,56.91,No_failure
0.08,4.3,69.17,120.39124999999999,112.93,67.2875,370.69,74.64999999999999,2202.75125,125.23,192.84124999999997,27.183749999999996,123.97,106.97,Failure
23.01,2.92,4.01,70.61,66.97,17.98,182.3,50.05,1485.08,29.86,7.2,18.61,70.0,-38.18,No_failure
18.84,3.17,40.0,84.2,68.85,-6.29,127.68,42.4,1522.95,6.38,13.09,17.28,70.0,79.68,No_failure
16.62,2.2,0.61,97.83,53.75,40.0,135.65,51.74,1627.81,40.22,26.27,17.36,70.0,-10.94,No_failure
10.31,2.52,40.0,90.73,70.79,-4.42,74.32,42.78,1539.49,42.68,19.6,12.61,70.0,-28.83,No_failure
24.94,2.88,3.26,78.31,62.54,10.58,189.49,44.5,1308.38,10.13,50.1,15.93,70.0,-11.02,No_failure
15.23,2.51,13.4,90.31,64.63,4.79,206.67,49.91,1475.26,60.0,63.46,11.06,70.0,1.58,No_failure
17.38,2.7,3.28,91.44,90.0,14.51,203.75,34.98,1602.38,60.0,5.83,13.94,78.82,20.38,No_failure
20.58,3.5,40.0,84.48,76.22,27.53,269.33,48.1,1684.4,8.93,12.48,10.0,70.0,21.53,No_failure
11.57,3.0,23.65,88.9,60.46,17.06,249.87,58.62,1405.0,14.77,0.21,14.02,70.0,12.31,No_failure
19.22,2.34,11.51,83.91,63.62,-15.33,132.71,56.22,1253.02,1.08,53.98,13.13,70.0,45.38,No_failure
19.64,2.1,29.96,80.76,73.15,12.17,198.58,49.36,1472.69,60.0,15.38,11.38,70.0,61.04,No_failure
18.21,2.36,1.35,95.52,83.88,16.27,161.1,46.79,1253.96,0.78,32.7,14.45,97.58,-5.02,No_failure
6.62,2.0,17.01,97.59,87.86,-0.9,239.12,50.27,1567.62,35.9,17.73,15.64,70.0,3.46,No_failure
9.94,2.76,21.19,74.61,65.38,40.0,215.17,54.51,1477.45,16.09,105.04,15.46,70.0,33.67,No_failure
4.35,3.39,14.1,83.03,67.47,-10.7,229.38,39.03,1187.73,6.39,13.97,10.0,100.0,-24.7,No_failure
40.52,1.26,-34.07,49.23,116.51124999999999,3.61,19.57,15.530000000000012,620.4012500000002,130.53,192.84124999999997,21.07,31.04,-59.69,Failure
23.11,2.98,26.21,89.77,61.74,26.79,96.43,47.23,1122.32,35.04,17.95,17.55,70.0,6.65,No_failure
9.43,2.39,1.38,78.09,50.0,13.65,131.07,55.98,1230.39,60.0,50.64,13.34,70.0,31.8,No_failure
18.24,2.8,1.02,80.81,65.73,13.73,300.0,45.96,1174.79,22.55,64.74,17.17,88.29,34.51,No_failure
6.63,3.123787826,40.0,85.8,71.73,-20.0,157.45,33.63,1418.55,32.18,109.43,12.65,100.0,-16.18,No_failure
16.9,2.7,40.0,85.12,59.69,19.26,160.54,39.6,1170.4,45.60892484,9.99,14.77,100.0,22.74,No_failure
27.76,3.1,27.23,93.16,78.28,-12.55,137.37,43.48,1292.24,60.0,6.4,15.29,100.0,-12.32,No_failure
23.04,2.66,10.93,85.23,86.22,1.79,264.16,47.8,1626.78,59.18,156.27,13.14,70.0,-32.46,No_failure
16.05,2.83,6.01,79.1,62.89,27.26,151.97,34.51,1542.47,5.8,17.05,14.57,73.52,67.87,No_failure
27.12,2.64,40.0,82.35,50.0,40.0,158.42,45.66,1300.07,60.0,54.78,16.6,70.0,-27.08,No_failure
27.59,2.98,0.86,98.93,72.32,19.07,296.49,60.0,1513.33,60.0,71.41,18.7,74.2,-6.21,No_failure
8.76,3.0,40.0,94.74,69.48,-2.23,256.06,41.24,1516.45,5.93,11.91,11.44,100.0,74.11,No_failure
30.0,2.73,0.15,80.16,79.9,-15.75,117.87,41.7,1569.76,11.51,3.18,20.0,96.56,49.07,No_failure
7.3,3.123787826,1.44,89.53,70.11,11.75,92.32,44.29,1529.67,27.45,56.89,12.22,100.0,-8.96,No_failure
1.64,4.3,89.935,120.39124999999999,116.51124999999999,67.2875,381.91,74.64999999999999,2202.75125,127.92,106.63,27.183749999999996,123.6,106.22,Failure
7.06,3.0,34.91,71.6,50.0,23.39,204.39,50.22,1208.97,8.86,47.65,13.89,70.0,-10.66,No_failure
41.36,1.26,-34.26,47.96,116.13,0.35,12.86,24.2,620.4012500000002,130.53,29.93,27.183749999999996,49.15,-51.74,Failure
1.53,4.3,89.935,120.39124999999999,113.18,67.2875,364.49,74.64999999999999,2113.98,130.53,76.87,27.183749999999996,137.23,113.07,Failure
3.0,2.7,3.93,75.97,57.03,0.47,203.94,44.5,1273.25,19.06,12.97,18.97,89.03,-20.5,No_failure
43.15625,1.26,-43.225,47.68125000000001,116.51124999999999,-15.08,8.0,15.530000000000012,620.4012500000002,110.7,192.84124999999997,21.47,25.3,-61.91,Failure
23.34,2.49,21.73,91.02,58.06,6.5,132.8,47.19,1800.0,0.39,0.94,17.57,70.0,0.36,No_failure
17.98,2.5,24.54,95.34,56.75,19.92,248.75,42.57,1503.62,60.0,4.12,16.0,70.0,42.53,No_failure
10.83,3.39,26.85,77.11,83.18,11.27,61.23,50.13,1000.0,2.78,19.37,10.21,70.0,7.3,No_failure
24.0,2.83,28.13,99.14,73.91,29.45,147.99,44.31,1679.01,47.76,105.71,14.51,70.0,13.1,No_failure
29.3,2.7,2.61,71.35,77.73,10.29,142.94,48.81,1317.57,32.83,63.28,12.27,70.0,73.69,No_failure
20.0,2.14,18.13,94.92,79.67,28.11,148.43,31.72,1234.13,6.96,192.84124999999997,14.22,70.0,29.71,No_failure
10.33,2.0,37.83,87.14,50.0,4.03,150.15,44.49,1179.62,12.08,20.04,12.51,70.0,10.24,No_failure
26.35,2.69,0.53,90.66,73.3,-3.5,265.63,52.66,1800.0,2.78,30.99,11.51,70.0,-24.25,No_failure
3.37,2.7,5.51,80.87,70.29,-4.37,186.12,42.6,1688.54,16.68,89.24,17.03,70.0,47.45,No_failure
42.0,1.26,-43.225,47.68125000000001,112.37,2.61,24.6,15.67,620.4012500000002,130.53,55.55,23.4,25.0,-67.95,Failure
12.03,4.3,44.49,81.18,89.33,-9.27,282.32,74.54,2202.75125,60.0,23.9,11.83,100.0,2.5,No_failure
5.09,3.5,0.34,74.25,73.7,21.86,84.8,44.6,1372.19,22.41,176.02,15.03,70.0,-15.1,No_failure
18.74,3.18,4.13,84.22,60.39,-12.53,131.71,37.29,1488.94,16.18,6.52,15.06,100.0,6.24,No_failure
10.87,2.17,4.48,99.05,55.71,1.74,50.0,30.0,1267.51,60.0,8.48,12.34,70.0,56.62,No_failure
28.78,2.68,3.57,92.77,50.0,18.2,223.32,55.07,1393.5,11.81,64.0,11.14,70.0,23.98,No_failure
21.65,3.3,9.39,78.82,64.95,40.0,109.73,42.77,1390.31,55.7,69.9,16.85,70.0,-40.0,No_failure
9.5,2.67,19.41,74.22,67.55,27.72,227.75,60.0,1352.41,25.81,9.48,15.23,70.0,-28.1,No_failure
19.77,3.5,40.0,78.52,75.85,19.96,219.83,41.72,1009.95,60.0,0.8,16.72,100.0,74.31,No_failure
7.86,3.5,31.01,71.08,63.6,24.44,217.95,47.49,1416.55,5.68,8.79,14.4,70.0,30.01,No_failure
15.85,3.06,20.69,91.19,71.88,19.81,173.68,30.0,1618.78,5.58,89.12,13.54,100.0,5.45,No_failure
0.78,4.3,52.95,120.39124999999999,106.6,67.2875,353.34,74.64999999999999,2183.71,100.07,156.56,27.183749999999996,123.08,103.9,Failure
41.47,1.26,-43.225,47.68125000000001,116.51124999999999,-3.02,26.15,15.530000000000012,655.33,130.53,123.17,26.59,25.0,-54.52,Failure
16.14,3.25,7.49,95.57,76.58,40.0,219.75,53.2,1617.51,19.54,43.07,15.01,100.0,78.28,No_failure
24.8,2.5,3.33,95.16,69.55,10.89,157.1,43.69,1000.0,60.0,9.53,20.0,70.0,54.67,No_failure
12.79,2.35,40.0,70.77,66.95,19.63,149.15,48.16,1381.75,24.12,4.84,20.0,92.77,0.23,No_failure
43.15625,1.26,-43.225,59.24,116.51124999999999,3.24,4.89,15.530000000000012,620.4012500000002,125.17,192.84124999999997,27.08,39.16,-81.2,Failure
18.07,3.05,9.08,87.07,66.11,-9.91,197.24,44.01,1388.54,19.5,8.91,14.47,70.0,-21.73,No_failure
5.76,2.69,18.92,86.88,60.39,-5.99,178.94,35.17,1530.57,47.25,14.02,15.59,70.0,9.31,No_failure
25.26,3.03,40.0,73.26,55.13,-5.8,187.94,46.04,1645.13,60.0,5.46,18.38,70.0,49.58,No_failure
5.09,2.83,40.0,70.91,51.26,36.57,129.98,54.72,1070.43,7.09,67.02,14.45,100.0,-9.17,No_failure
20.78,3.43,37.49,81.28,79.13,-2.05,209.04,43.68,1634.56,13.9,33.36,20.0,70.0,18.24,No_failure
43.15625,1.26,-43.225,47.68125000000001,100.18,0.03,1.57,15.530000000000012,709.02,125.93,3.53,20.98,54.79,-74.81,Failure
18.55,2.57,34.24,77.41,61.67,-6.03,184.7,49.13,1093.15,60.0,85.69,11.01,70.0,17.8,No_failure
11.32,2.63,11.14,83.05,56.57,21.71,87.13,50.43,1316.02,51.35,32.31,18.04,100.0,17.58,No_failure
26.14,3.02,9.5,70.51,74.67,-1.41,300.0,49.05,1067.8,58.58,100.82,16.97,89.11,-19.82,No_failure
6.11,2.67,40.0,77.52,70.59,19.92,232.68,37.73,1000.0,6.16,52.43,10.96,70.0,-32.06,No_failure
20.37,2.69,29.45,76.32,62.84,29.18,95.35,47.28,1406.71,21.94,15.94,10.0,70.0,-18.32,No_failure
43.04,1.26,-39.05,47.68125000000001,100.32,2.83,10.98,15.530000000000012,620.4012500000002,91.29,139.82,26.25,43.86,-67.82,Failure
28.83,4.3,66.8,87.05,85.52,5.59,153.1,74.64999999999999,2202.75125,60.0,109.62,11.44,70.0,41.8,No_failure
11.94,2.45,16.4,78.29,61.45,6.58,214.29,34.69,1384.62,27.19,47.42,14.96,70.0,-8.27,No_failure
22.21,3.22,6.7,77.27,58.54,-5.43,146.19,40.37,1091.05,15.33,6.62,10.76,100.0,63.03,No_failure
3.0,2.3,18.04,70.12,67.6,25.81,250.36,60.0,1143.37,60.0,78.46,17.11,70.0,27.95,No_failure
7.16,2.62,9.77,78.94,55.16,15.54,212.81,59.23,1666.48,60.0,28.29,13.02,70.0,14.86,No_failure
40.32,1.26,-43.225,49.45,116.51124999999999,-17.09,21.49,15.530000000000012,620.4012500000002,123.46,192.84124999999997,24.31,30.58,-61.75,Failure
0.0,4.3,-30.87,120.39124999999999,108.97,67.2875,411.85125,74.64999999999999,2202.75125,130.53,5.73,27.183749999999996,133.97,104.16,Failure
14.19,2.76,4.9,76.04,70.25,18.21,50.0,42.3,1445.67,21.67,8.66,14.49,100.0,-34.18,No_failure
7.44,2.0,40.0,93.51,74.63,33.2,138.93,35.37,1454.41,26.1,10.32,16.08,100.0,58.81,No_failure
13.85,2.1,40.0,91.63,52.66,-7.01,103.83,46.38,1503.45,1.24,6.92,16.33,70.0,-40.0,No_failure
42.2,1.26,-38.41,47.68125000000001,111.43,3.07,2.5,15.530000000000012,620.4012500000002,86.04,192.84124999999997,25.57,53.28,-69.24,Failure
15.34,2.97,28.3,75.77,89.51,24.38,298.73,41.41,1552.79,55.55,11.17,15.88,70.0,2.34,No_failure
15.85,2.64,40.0,78.44,90.0,5.67,114.74,54.85,1800.0,60.0,192.84124999999997,13.34,100.0,5.74,No_failure
8.46,2.88,17.9,91.37,79.39,40.0,124.23,30.0,1467.76,60.0,69.98,11.6,70.0,18.09,No_failure
21.25,2.45,40.0,74.66,61.99,14.14,67.87,44.36,1507.33,60.0,65.41,16.23,75.82,-9.56,No_failure
30.0,2.4,30.97,89.16,61.58,36.75,234.55,34.49,1218.22,13.67,69.83,18.5,100.0,42.96,No_failure
3.0,2.61,40.0,78.71,63.59,5.18,122.54,36.36,1308.27,21.87,21.09,15.22,100.0,-0.19,No_failure
13.74,3.03,40.0,71.33,89.14,0.62,188.45,48.65,1318.63,60.0,38.13,17.71,75.45,40.21,No_failure
20.61,2.3,40.0,89.14,66.21,6.42,93.53,45.17411196,1141.0,60.0,92.94,17.74,70.0,-19.13,No_failure
0.94,4.3,-10.59,120.39124999999999,106.39,67.2875,411.85125,74.64999999999999,2202.75125,130.53,192.84124999999997,27.183749999999996,143.64,102.45,Failure
18.87,3.08,15.21,89.78,80.24,-4.3,223.52,44.29,1306.29,14.77,4.27,14.29,70.0,60.09,No_failure
6.53,2.91,16.74,79.5,55.52,20.75,209.21,48.19,1340.9,38.12,22.1,10.96,100.0,15.67,No_failure
10.74,3.23,23.24,87.17,52.04,10.82,91.22,43.57,1565.33,26.66,14.5,12.79,100.0,43.39,No_failure
20.81,3.1,13.06,99.88,63.04,2.78,218.51,49.61,1449.64,53.96,14.1,13.43,76.53,23.16,No_failure
20.19,2.98,9.25,92.39,77.53,6.82,265.89,30.0,1204.63,1.23,69.48,16.64,100.0,-8.17,No_failure
43.15625,1.26,-38.92,47.68125000000001,101.15,-13.03,23.41,15.530000000000012,620.4012500000002,130.53,119.12,22.77,56.71,-82.5,Failure
1.15,4.3,85.55,120.39124999999999,106.29,64.5,411.85125,74.64999999999999,2035.09,130.53,95.94,27.183749999999996,130.35,102.05,Failure
17.55848958,3.41,35.6,76.68,73.19,19.48,222.93,33.34,1764.98,14.46,28.59,15.8,70.0,17.62,No_failure
1.69,4.3,89.935,120.39124999999999,108.19,61.4,392.42,74.64999999999999,2202.75125,130.53,178.11,27.183749999999996,126.08,114.9,Failure
8.15,3.123787826,40.0,70.24,78.57,11.01,146.16,58.57,1610.06,27.07,52.86,12.82,100.0,24.13,No_failure
1.7,4.3,89.935,120.39124999999999,111.34,67.2875,406.15,73.8,2029.35,130.53,192.84124999999997,27.183749999999996,118.71,112.83,Failure
0.65,4.3,59.87,120.39124999999999,116.51124999999999,67.2875,365.21,74.64999999999999,2088.72,118.53,111.34,27.183749999999996,123.42,97.7,Failure
11.92,2.79,32.74,86.16,72.14,11.78,83.16,60.0,1482.06,2.64,108.98,12.49,70.0,5.71,No_failure
12.18,2.72,14.87,79.4,54.19,26.79,191.18,37.79,1145.59,34.85,115.06,20.0,70.0,-6.28,No_failure
11.83,2.17,40.0,93.28,62.05,19.24,180.22,48.64,1000.0,38.94,18.08,13.75,70.0,0.05,No_failure
18.24,3.3,10.11,99.91,64.04,-7.57,175.18,45.5,1673.71,2.76,129.12,16.67,70.0,17.65,No_failure
0.39,4.3,65.86,120.39124999999999,116.51124999999999,62.82,362.39,74.64999999999999,2144.41,130.53,171.04,27.183749999999996,129.47,95.24,Failure
17.07,2.97,14.73,72.27,50.0,9.95,142.51,52.68,1526.36,2.54,14.73,16.26,70.0,9.75,No_failure
3.0,2.64,5.58,80.43,57.31,12.89,207.27,43.73,1419.793976,27.63,55.26,16.29,100.0,-4.34,No_failure
13.92,3.2,40.0,87.44,60.23,40.0,240.46,40.25,1271.73,12.52,50.52,16.72,70.0,-0.23,No_failure
9.36,2.89,1.98,79.29,90.0,-12.74,196.86,49.03,1232.58,45.60892484,15.66,12.12,70.0,8.99,No_failure
24.49,2.91,34.63,99.41,90.0,29.94,169.36,31.97,1535.62,17.66,87.84,11.8,70.0,-15.36,No_failure
15.41,3.43,16.95,96.74,62.45,17.16,216.14,47.95,1226.86,60.0,192.84124999999997,18.43,72.6,-0.18,No_failure
8.8,2.91,16.11,79.82,70.62,25.67,98.37,52.0,1658.79,7.11,22.23,14.76,100.0,-15.74,No_failure
1.47,4.3,15.63,120.39124999999999,107.98,67.2875,411.85125,74.64999999999999,2196.96,127.3,18.31,27.183749999999996,113.8,101.12,Failure
13.5,2.65,28.23,93.27,50.75,36.6,214.82,51.82,1639.95,10.26,14.56,20.0,70.0,47.39,No_failure
19.34,2.86,3.59,73.85,78.28,8.35,50.0,53.98,1352.54,60.0,38.15,11.94,70.0,38.33,No_failure
29.5,2.6,7.1,86.72,66.83,13.51,170.66,44.76,1368.31,31.86,98.68,10.73,70.0,8.33,No_failure
29.62,2.57,40.0,86.77,70.14,33.0,139.36,60.0,1562.05,13.28,19.66,10.0,70.0,-2.3,No_failure
22.14,2.68,23.72,90.62,66.73,-13.33,300.0,41.93,1800.0,27.72,19.52,18.01,100.0,-7.42,No_failure
43.15625,2.74,40.0,91.36,67.32,32.19,107.93,60.0,1387.98,25.44,126.01,10.0,100.0,38.65,No_failure
3.0,3.05,38.0,79.41,75.91,10.57,191.44,46.97,1234.09,4.41,8.0,18.58,70.0,43.31,No_failure
24.75,2.45,2.72,73.74,73.66,0.88,70.98,30.0,1509.51,7.69,7.41,20.0,100.0,39.36,No_failure
24.18,2.46,40.0,89.75,80.62,-20.0,183.28,42.69,1800.0,13.47,31.66,20.0,70.0,23.39,No_failure
11.55,2.81,21.24,86.42,66.38,9.55,171.97,48.48,1054.64,60.0,3.58,17.82,96.04,27.48,No_failure
30.0,2.48,40.0,83.11,56.67,-1.95,119.04,58.27,1298.97,28.53,2.27,15.35,100.0,4.38,No_failure
43.15625,1.26,-43.225,47.68125000000001,105.58,-10.9,22.4,16.31,620.4012500000002,130.53,192.84124999999997,27.0,34.37,-65.89,Failure
12.13,2.53,40.0,89.73,81.32,11.67,165.61,39.93,1383.5,4.96,113.18,15.16,70.0,-13.26,No_failure
41.69,1.26,-43.225,47.68125000000001,111.09,-13.04,34.74,15.530000000000012,620.4012500000002,130.53,192.84124999999997,22.43,29.23,-69.65,Failure
29.42,2.89,4.59,91.48,50.0,-8.11,194.2,42.29,1000.0,41.36,10.53,15.91,70.0,-27.34,No_failure
1.11,4.3,7.85,120.39124999999999,110.17,67.2875,411.85125,74.64999999999999,2202.75125,128.59,85.32,27.183749999999996,136.0,98.91,Failure
1.43,4.3,89.935,120.39124999999999,116.51124999999999,67.2875,387.71,74.64999999999999,2110.88,130.53,192.84124999999997,27.183749999999996,145.0,119.83,Failure
18.7,3.25,21.35,81.6,68.79,0.32,113.26,39.33,1271.8,60.0,17.35,12.61,70.0,42.05,No_failure
3.0,3.43,40.0,71.53,72.22,40.0,213.21,42.79,1261.7,60.0,26.47,15.67,70.0,16.44,No_failure
0.08,4.3,89.935,120.39124999999999,100.55,62.39,350.09,74.64999999999999,2202.75125,108.42,70.68,27.183749999999996,136.04,97.35,Failure
1.47,4.3,89.935,120.39124999999999,115.67,67.2875,411.85125,72.02,2202.75125,130.53,192.84124999999997,27.183749999999996,131.67,98.92,Failure
22.53,2.28,17.42,90.92,72.12,8.54,143.87,42.76,1374.96,42.57,16.96,15.55,70.0,49.08,No_failure
1.4,4.3,-43.225,120.39124999999999,116.51124999999999,67.2875,401.4,74.64999999999999,2202.75125,74.33,192.84124999999997,27.183749999999996,145.0,105.75,Failure
3.0,2.68,40.0,81.34,76.37,26.02,172.65,50.25,1234.76,23.87,11.96,16.94,100.0,-8.77,No_failure
20.51,2.33,1.55,89.86,50.0,10.65,194.16,44.36,1456.58,59.28,25.04,18.42,70.0,44.27,No_failure
8.95,2.51,35.33,71.4,59.8,-7.03,148.0,42.99,1533.1,23.48,8.89,16.56,70.0,35.87,No_failure
15.77,2.99,11.83,90.32,90.0,-5.94,173.07,42.48,1659.08,12.23,3.7,16.96,100.0,30.61,No_failure
20.8,2.39,40.0,82.5,78.48,11.67,187.75,45.6,1356.46,38.06,66.83,13.18,70.0,18.38,No_failure
0.41,4.3,89.935,120.39124999999999,115.67,64.95,411.85125,74.64999999999999,2202.75125,100.02,58.9,27.183749999999996,113.79,96.33,Failure
0.97,4.3,-10.94,120.39124999999999,116.51124999999999,67.2875,411.85125,74.64999999999999,2091.25,130.53,192.84124999999997,27.183749999999996,122.93,99.85,Failure
12.9,2.06,3.23,81.32,75.53,-11.03,208.34,46.49,1446.5,48.2,9.36,20.0,70.0,60.55,No_failure
0.48,4.3,-20.88,120.39124999999999,116.51124999999999,67.2875,411.85125,74.64999999999999,2202.75125,106.67,6.81,27.183749999999996,134.27,101.65,Failure
11.34,3.5,18.11,94.03,56.75,1.62,215.36,38.09,1438.51,7.5,116.37,13.94,100.0,80.0,No_failure
17.55848958,2.06,4.29,79.58,59.19,27.02,92.42,42.55,1800.0,28.09,26.12,15.09,100.0,42.8,No_failure
18.85,2.81,13.71,85.61,84.88,-11.48,220.61,56.84,1394.4,5.16,74.77,15.23,100.0,80.0,No_failure
9.46,3.29,16.03,71.89,59.43,36.54,239.18,38.03,1769.44,1.14,129.92,17.47,100.0,53.15,No_failure
27.75,2.19,40.0,90.66,69.79,40.0,221.67,50.18,1282.4,60.0,65.46,12.76,70.0,12.31,No_failure
8.17,2.74,36.04,84.21,50.3,-10.64,82.18,47.95,1611.16,17.37,20.35,16.75,100.0,30.33,No_failure
12.05,2.41,8.65,94.81,56.3,26.79,135.05,41.61,1138.58,21.88,192.84124999999997,15.69,100.0,37.39,No_failure
29.92,3.03,2.59,84.9,69.83,-6.89,297.33,50.65,1443.04,8.45,31.35,16.3,70.0,-6.21,No_failure
18.45,2.91,5.18,77.75,64.25,-0.01,70.52,43.77,1742.17,60.0,15.73,13.24,100.0,44.22,No_failure
10.39,2.36,40.0,79.86,74.99,18.88,131.18,39.5,1416.71,60.0,42.16,13.5,73.26,35.51,No_failure
19.08,2.5,36.0,91.98,67.8,5.35,193.12,48.88,1418.94,10.71,160.89,14.56,100.0,3.97,No_failure
11.98,2.11,40.0,98.45,75.41,13.34,185.59,55.51,1416.29,5.08,41.79,17.12,70.0,-40.0,No_failure
0.34,4.3,-43.225,120.39124999999999,100.12,65.08,361.55,74.64999999999999,2026.68,130.53,45.4,27.183749999999996,115.78,101.9,Failure
12.63,2.43,40.0,79.72,54.2,15.04,50.0,47.0,1648.47,10.97,14.96,14.34,70.0,5.09,No_failure
15.73,2.99,37.41,75.41,80.95,19.81,300.0,47.25,1222.12,60.0,102.98,13.05,100.0,-17.51,No_failure
41.23,1.26,-34.68,47.68125000000001,113.33,-12.53,20.6,15.530000000000012,683.53,80.34,192.84124999999997,27.183749999999996,56.91,-73.61,Failure
14.64,3.123787826,40.0,89.03,72.59,30.19,101.94,51.43,1360.72,30.13,54.84,16.33,100.0,-12.29,No_failure
23.01,2.82,20.69,72.75,63.33,1.06,162.47,40.5,1247.95,60.0,8.1,12.12,100.0,-9.03,No_failure
4.25,2.7,40.0,72.93,74.53,38.37,203.86,60.0,1713.28,60.0,80.92,14.69,100.0,-40.0,No_failure
41.12,1.26,-43.225,47.68125000000001,116.51124999999999,0.97,35.12,15.530000000000012,620.4012500000002,76.54,160.99,20.64,26.63,-85.15,Failure
23.49,3.19,11.26,74.36,75.2,-2.16,169.66,41.22,1500.35,8.3,42.65,17.89,100.0,11.09,No_failure
11.89,2.0,40.0,89.98,61.13,-5.67,145.5,50.9,1611.93,5.63,16.38,14.35,100.0,-12.79,No_failure
17.22,3.06,7.02,88.57,62.02,16.47,143.97,44.92,1406.68,43.33,14.91,13.84,70.0,-0.13,No_failure
25.04,2.91,16.1,80.09,51.1,8.89,126.88,42.28,1529.24,0.14,10.59,20.0,100.0,5.29,No_failure
26.81,3.13,12.6,72.82,70.35,9.42,281.75,42.05,1150.61,60.0,105.63,10.0,97.51,80.0,No_failure
43.15625,1.26,-43.225,47.68125000000001,116.51124999999999,-0.79,25.83,15.530000000000012,698.97,91.18,141.85,27.183749999999996,46.0,-89.45,Failure
17.27,2.47,40.0,99.47,71.32,28.17,175.94,48.31,1575.09,35.58,14.95,15.53,70.0,-40.0,No_failure
3.0,2.63,40.0,73.98,64.9,40.0,131.37,31.25,1800.0,56.64,12.4,12.65,70.0,-15.96,No_failure
25.15,3.04,40.0,90.82,83.76,10.53,140.96,46.84,1564.96,47.51,13.24,12.31,80.6,35.97,No_failure
26.22,3.22,7.58,92.1,90.0,-0.82,159.88,53.75,1546.58,14.4,7.63,20.0,70.0,7.11,No_failure
17.53,2.86,22.61,79.75,75.41,15.73,119.05,60.0,1800.0,7.2,0.1,14.57,70.0,51.32,No_failure
17.21,2.48,33.2,83.85,74.4,29.41,173.94,38.73,1551.21,44.14,44.88,14.32,70.0,40.33,No_failure
3.0,2.84,40.0,78.84,51.54,10.38,278.84,46.94,1398.26,8.93,12.81,20.0,70.0,40.85,No_failure
19.56,2.94,0.13,97.93,84.44,39.06,118.07,30.0,1767.26,1.84,69.12,15.79,70.0,10.48,No_failure
41.5,1.26,-43.225,66.44,116.51124999999999,-6.93,38.49,15.530000000000012,620.4012500000002,130.53,192.84124999999997,20.96,31.32,-65.03,Failure
18.76,2.62,39.35,93.47,79.94,-11.2,99.14,44.63,1393.98,60.0,16.19,18.81,70.0,2.07,No_failure
14.86,2.0,10.7,90.64,56.06,25.83,287.02,60.0,1000.0,4.21,118.61,10.71,70.0,-4.0,No_failure
14.17,2.97,14.14,87.71,75.36,-19.98,82.93,41.54,1393.48,13.87,2.53,11.89,70.0,7.41,No_failure
17.55848958,3.09,11.36,88.42,72.39,0.61,103.6,40.62,1635.99,53.38,25.66,15.96,70.0,-23.84,No_failure
17.22,2.0,5.39,91.74,50.0,5.03,189.82,60.0,1184.81,60.0,94.79,13.28,70.0,69.73,No_failure
7.95,2.88,28.02,83.25,75.51,13.01,207.75,38.59,1084.22,12.81,4.62,19.66,100.0,15.84,No_failure
19.73,2.76,5.19,75.96,80.64,-4.02,132.43,30.0,1424.57,60.0,33.23,15.02,70.0,7.46,No_failure
